experiment_id,user_id,variant,conversion_flag
11094,15056,Treatment,0
11095,23353,Control,0
11096,12969,Treatment,0
11097,6117,Treatment,0
11098,12111,Control,0
11099,12337,Treatment,0
11100,7817,Treatment,0
11101,14199,Control,0
11102,17082,Control,0
11103,19253,Treatment,0
11104,19647,Control,0
11105,24682,Treatment,0
11106,16305,Control,0
11107,19029,Control,0
11108,21180,Treatment,0
11109,11086,Control,0
11110,5407,Control,0
11111,10167,Control,0
11112,392,Treatment,0
11113,2797,Treatment,0
11114,9016,Treatment,0
11115,11727,Treatment,0
11116,443,Treatment,0
11117,1403,Control,0
11118,2846,Treatment,0
11119,8481,Control,0
11120,3239,Control,0
11121,24312,Treatment,0
11122,16845,Treatment,0
11123,23178,Control,1
11124,7525,Control,1
11125,12377,Treatment,0
11126,2076,Treatment,1
11127,17707,Treatment,0
11128,24004,Treatment,1
11129,4446,Treatment,0
11130,14282,Control,0
11131,21744,Control,0
11132,14899,Treatment,0
11133,4443,Control,0
11134,19484,Treatment,0
11135,23658,Treatment,0
11136,12490,Treatment,0
11137,10014,Control,0
11138,14133,Control,0
11139,13079,Treatment,0
11140,4958,Control,0
11141,10622,Treatment,0
11142,7508,Control,0
11143,12040,Control,0
11144,21526,Control,0
11145,16429,Treatment,1
11146,5074,Treatment,0
11147,10501,Control,0
11148,15814,Control,0
11149,14781,Control,0
11150,6506,Control,0
11151,20058,Control,0
11152,19362,Control,0
11153,22450,Treatment,0
11154,19375,Treatment,1
11155,8464,Control,0
11156,19279,Control,0
11157,9502,Control,0
11158,4132,Treatment,0
11159,5997,Treatment,0
11160,12185,Control,0
11161,15697,Control,0
11162,23260,Control,0
11163,951,Control,0
11164,7276,Treatment,0
11165,6298,Control,0
11166,2824,Control,1
11167,1451,Control,0
11168,6176,Control,0
11169,17171,Treatment,0
11170,226,Control,0
11171,24081,Control,0
11172,13029,Control,0
11173,12762,Treatment,0
11174,17813,Control,0
11175,6274,Treatment,0
11176,18464,Control,0
11177,10417,Control,0
11178,7155,Treatment,1
11179,2303,Control,0
11180,18595,Control,0
11181,15242,Treatment,0
11182,10512,Control,0
11183,3250,Treatment,0
11184,14315,Treatment,0
11185,8078,Control,0
11186,8673,Control,0
11187,17698,Treatment,0
11188,10611,Treatment,0
11189,16716,Control,0
11190,21621,Control,0
11191,21080,Treatment,0
11192,13436,Treatment,0
11193,281,Treatment,0
11194,4561,Treatment,0
11195,24956,Control,0
11196,12329,Control,0
11197,10817,Control,1
11198,10241,Control,0
11199,21680,Treatment,0
11200,15329,Control,0
11201,6710,Control,0
11202,13377,Treatment,0
11203,19250,Control,0
11204,20998,Treatment,0
11205,22244,Control,0
11206,22530,Control,0
11207,20275,Control,1
11208,14431,Treatment,0
11209,17687,Control,0
11210,22707,Treatment,0
11211,10639,Control,0
11212,3011,Control,0
11213,3648,Control,0
11214,17955,Treatment,0
11215,1053,Treatment,0
11216,12348,Control,0
11217,20674,Treatment,0
11218,14212,Treatment,0
11219,7634,Treatment,0
11220,9354,Control,0
11221,24394,Control,0
11222,22329,Control,0
11223,12330,Treatment,0
11224,16591,Control,0
11225,10724,Treatment,0
11226,10424,Treatment,0
11227,15676,Treatment,0
11228,172,Control,0
11229,5638,Control,0
11230,8434,Control,0
11231,5148,Treatment,0
11232,18035,Treatment,0
11233,22666,Treatment,0
11234,3222,Treatment,0
11235,13649,Treatment,1
11236,2254,Control,0
11237,3102,Treatment,1
11238,1833,Control,0
11239,22344,Treatment,0
11240,12713,Control,0
11241,10369,Treatment,0
11242,1754,Treatment,0
11243,8379,Treatment,0
11244,4046,Treatment,0
11245,7611,Treatment,1
11246,12568,Control,0
11247,16764,Control,1
11248,9245,Control,0
11249,8886,Treatment,0
11250,14032,Control,0
11251,10746,Treatment,0
11252,7646,Control,1
11253,3464,Treatment,0
11254,17988,Control,0
11255,19151,Treatment,0
11256,10109,Treatment,0
11257,9711,Control,0
11258,4140,Control,0
11259,3478,Treatment,0
11260,11361,Control,0
11261,5135,Control,0
11262,1635,Treatment,0
11263,14209,Control,0
11264,3522,Treatment,0
11265,18788,Treatment,0
11266,17463,Treatment,0
11267,9765,Control,1
11268,5744,Control,0
11269,2462,Control,0
11270,15060,Control,0
11271,11565,Control,0
11272,8050,Control,0
11273,20873,Control,0
11274,13142,Control,0
11275,18377,Treatment,0
11276,15755,Control,0
11277,23868,Treatment,1
11278,9375,Treatment,0
11279,4923,Treatment,0
11280,16703,Control,0
11281,4258,Control,0
11282,4857,Treatment,1
11283,10946,Treatment,0
11284,10456,Treatment,0
11285,22142,Control,0
11286,16479,Treatment,0
11287,11400,Treatment,0
11288,22264,Treatment,0
11289,24250,Treatment,0
11290,21946,Control,0
11291,20920,Treatment,0
11292,15820,Treatment,0
11293,23950,Treatment,0
11294,18463,Control,0
11295,3735,Treatment,0
11296,21138,Control,0
11297,7463,Control,0
11298,12371,Control,0
11299,24593,Treatment,0
11300,24836,Control,0
11301,16247,Treatment,0
11302,17666,Treatment,0
11303,955,Control,0
11304,13267,Treatment,0
11305,18930,Treatment,0
11306,1342,Control,0
11307,1448,Treatment,0
11308,10887,Control,0
11309,16534,Treatment,0
11310,17279,Control,0
11311,24702,Treatment,0
11312,18917,Control,1
11313,15727,Treatment,0
11314,1275,Treatment,0
11315,5939,Treatment,0
11316,3823,Treatment,0
11317,1224,Treatment,0
11318,17254,Treatment,0
11319,5601,Control,0
11320,23741,Treatment,0
11321,7957,Control,0
11322,15968,Treatment,0
11323,1945,Control,0
11324,12808,Control,0
11325,20771,Control,0
11326,13822,Control,0
11327,20820,Treatment,0
11328,21205,Treatment,0
11329,9918,Control,0
11330,20144,Control,0
11331,24208,Treatment,0
11332,12745,Control,0
11333,12065,Treatment,0
11334,13755,Treatment,0
11335,15978,Treatment,0
11336,14321,Treatment,0
11337,16426,Control,0
11338,6217,Control,0
11339,8511,Control,0
11340,9088,Control,0
11341,24414,Control,0
11342,3677,Control,1
11343,16751,Control,0
11344,6525,Treatment,0
11345,6056,Treatment,0
11346,24594,Control,0
11347,13239,Control,0
11348,2868,Control,0
11349,21345,Control,0
11350,10031,Treatment,0
11351,8520,Treatment,0
11352,24433,Treatment,0
11353,17178,Treatment,1
11354,2230,Control,0
11355,10438,Control,1
11356,2102,Treatment,0
11357,12231,Control,0
11358,19793,Treatment,0
11359,22383,Treatment,0
11360,19678,Treatment,0
11361,8060,Control,0
11362,12049,Treatment,0
11363,21975,Control,0
11364,5123,Treatment,0
11365,7761,Treatment,0
11366,8853,Treatment,0
11367,2600,Control,1
11368,20097,Treatment,0
11369,15050,Control,0
11370,11993,Control,0
11371,23651,Treatment,0
11372,22056,Treatment,1
11373,278,Control,0
11374,6572,Treatment,0
11375,23007,Control,0
11376,17409,Treatment,0
11377,19270,Control,0
11378,17432,Control,0
11379,24356,Treatment,0
11380,13540,Treatment,0
11381,23574,Control,0
11382,24364,Control,0
11383,23890,Control,0
11384,18417,Treatment,0
11385,583,Treatment,0
11386,16128,Treatment,1
11387,6198,Control,0
11388,5106,Control,0
11389,21028,Treatment,0
11390,6508,Control,0
11391,6690,Treatment,0
11392,22061,Control,0
11393,22518,Control,0
11394,4449,Treatment,1
11395,6995,Control,1
11396,23137,Control,0
11397,2026,Treatment,0
11398,23519,Treatment,1
11399,16686,Control,0
11400,6385,Treatment,0
11401,63,Control,1
11402,3989,Control,0
11403,14811,Treatment,0
11404,22778,Control,0
11405,12615,Control,0
11406,15782,Treatment,0
11407,23398,Control,0
11408,128,Control,0
11409,19905,Control,0
11410,15554,Treatment,0
11411,12860,Control,1
11412,11099,Treatment,0
11413,13478,Control,0
11414,22281,Control,0
11415,888,Treatment,0
11416,7059,Treatment,0
11417,7878,Treatment,0
11418,9418,Control,0
11419,6192,Control,0
11420,12628,Control,0
11421,6046,Treatment,0
11422,18291,Control,0
11423,23797,Treatment,1
11424,19460,Treatment,0
11425,5881,Treatment,0
11426,2408,Control,0
11427,19495,Treatment,0
11428,17660,Treatment,0
11429,23324,Control,0
11430,2691,Control,0
11431,19436,Control,0
11432,14479,Control,0
11433,12074,Treatment,0
11434,13071,Control,0
11435,1745,Control,0
11436,14313,Treatment,1
11437,3704,Treatment,0
11438,9723,Control,1
11439,10397,Treatment,0
11440,23466,Control,0
11441,7555,Treatment,0
11442,4154,Control,0
11443,525,Control,0
11444,15790,Control,0
11445,8043,Treatment,0
11446,23337,Treatment,0
11447,12058,Control,0
11448,23154,Control,0
11449,8199,Treatment,0
11450,10585,Control,0
11451,12910,Treatment,0
11452,16925,Treatment,0
11453,7382,Treatment,0
11454,15719,Control,0
11455,16934,Control,0
11456,4493,Treatment,0
11457,14720,Control,0
11458,5113,Control,0
11459,19303,Treatment,0
11460,4719,Control,0
11461,1960,Treatment,0
11462,7959,Treatment,0
11463,13179,Treatment,1
11464,24251,Control,0
11465,22249,Control,0
11466,7506,Control,0
11467,13117,Control,0
11468,14753,Treatment,0
11469,11011,Treatment,0
11470,22229,Control,0
11471,12838,Treatment,0
11472,8986,Control,0
11473,17372,Treatment,1
11474,20512,Control,0
11475,16463,Control,0
11476,16112,Control,1
11477,23740,Control,0
11478,23346,Control,0
11479,8161,Treatment,0
11480,13848,Control,0
11481,2878,Treatment,1
11482,9591,Control,0
11483,21693,Control,0
11484,11241,Control,0
11485,8391,Control,0
11486,12952,Control,0
11487,5907,Control,1
11488,7103,Treatment,0
11489,3243,Treatment,0
11490,12215,Control,1
11491,22441,Control,0
11492,24693,Control,0
11493,14260,Treatment,0
11494,6694,Control,0
11495,5310,Control,0
11496,14509,Control,0
11497,18297,Control,0
11498,15966,Treatment,1
11499,17825,Control,0
11500,3794,Control,0
11501,1032,Control,0
11502,2397,Treatment,0
11503,10502,Control,0
11504,20666,Control,0
11505,14083,Control,0
11506,3349,Treatment,0
11507,10603,Treatment,0
11508,18661,Control,0
11509,24671,Control,0
11510,17496,Treatment,0
11511,11129,Treatment,0
11512,3207,Treatment,0
11513,13845,Treatment,0
11514,9059,Control,0
11515,22019,Control,0
11516,20025,Treatment,0
11517,11825,Control,0
11518,12491,Treatment,1
11519,12441,Control,0
11520,2722,Control,0
11521,23751,Treatment,0
11522,7122,Control,0
11523,12786,Control,0
11524,1517,Treatment,0
11525,24000,Control,0
11526,17809,Treatment,0
11527,5547,Control,0
11528,19810,Treatment,0
11529,6472,Treatment,0
11530,22043,Control,0
11531,7160,Control,0
11532,23598,Treatment,1
11533,21935,Control,0
11534,7672,Treatment,0
11535,9532,Treatment,0
11536,21752,Treatment,0
11537,20478,Treatment,0
11538,4548,Treatment,0
11539,11172,Control,1
11540,2457,Control,0
11541,22826,Treatment,0
11542,11399,Control,0
11543,17152,Control,0
11544,13317,Control,0
11545,2003,Treatment,0
11546,19548,Treatment,0
11547,10849,Control,0
11548,19351,Control,0
11549,7444,Control,0
11550,23275,Control,0
11551,3062,Control,1
11552,9957,Treatment,0
11553,9383,Treatment,0
11554,5271,Control,1
11555,17820,Control,1
11556,8170,Treatment,0
11557,24701,Treatment,0
11558,14786,Control,0
11559,5051,Control,0
11560,20538,Control,0
11561,24901,Control,1
11562,20733,Treatment,1
11563,2756,Control,0
11564,7177,Treatment,0
11565,7535,Treatment,0
11566,20142,Control,0
11567,14896,Control,0
11568,23332,Treatment,0
11569,23914,Treatment,0
11570,21619,Treatment,0
11571,12972,Control,1
11572,854,Control,0
11573,5584,Control,0
11574,5835,Treatment,0
11575,11867,Control,0
11576,11126,Treatment,0
11577,24140,Control,0
11578,12411,Control,0
11579,14349,Control,0
11580,23861,Treatment,0
11581,11987,Control,0
11582,18097,Control,0
11583,7298,Control,1
11584,21182,Control,0
11585,24068,Control,0
11586,7336,Control,0
11587,15890,Control,0
11588,17674,Control,0
11589,14701,Treatment,0
11590,3813,Control,0
11591,7755,Treatment,0
11592,3816,Control,0
11593,2368,Control,0
11594,14831,Treatment,0
11595,7502,Treatment,0
11596,19459,Control,0
11597,7622,Control,1
11598,12953,Control,0
11599,9510,Control,0
11600,6008,Treatment,0
11601,4632,Treatment,0
11602,17044,Treatment,0
11603,12596,Control,1
11604,22269,Treatment,0
11605,8089,Control,0
11606,2455,Control,0
11607,18759,Control,0
11608,11028,Control,0
11609,24982,Treatment,0
11610,8278,Control,0
11611,19557,Control,0
11612,5676,Treatment,0
11613,10356,Control,0
11614,2088,Control,0
11615,23113,Control,0
11616,23663,Control,1
11617,5825,Treatment,0
11618,3631,Control,0
11619,1247,Treatment,0
11620,3603,Control,0
11621,16699,Control,0
11622,14012,Control,0
11623,8370,Control,0
11624,14631,Control,0
11625,2932,Treatment,0
11626,22307,Treatment,0
11627,8051,Treatment,0
11628,19942,Treatment,0
11629,14524,Treatment,0
11630,11812,Control,0
11631,13172,Control,0
11632,17877,Treatment,0
11633,9420,Control,0
11634,5130,Treatment,0
11635,15531,Treatment,0
11636,19246,Treatment,0
11637,15308,Treatment,0
11638,3760,Control,0
11639,10314,Treatment,0
11640,22440,Treatment,0
11641,9884,Control,1
11642,12529,Control,0
11643,1194,Treatment,0
11644,6948,Treatment,0
11645,3656,Treatment,0
11646,4080,Control,0
11647,21167,Treatment,1
11648,22242,Treatment,0
11649,20203,Treatment,0
11650,10250,Treatment,1
11651,4286,Treatment,0
11652,5831,Treatment,0
11653,12553,Control,0
11654,5351,Treatment,0
11655,260,Treatment,0
11656,22629,Control,0
11657,11185,Control,0
11658,1015,Treatment,0
11659,9003,Control,0
11660,3924,Treatment,0
11661,19385,Control,0
11662,12870,Treatment,0
11663,10452,Treatment,0
11664,17545,Treatment,0
11665,9468,Control,0
11666,16812,Treatment,1
11667,22253,Control,0
11668,19471,Control,1
11669,19418,Control,0
11670,1734,Treatment,0
11671,8149,Control,0
11672,23826,Treatment,0
11673,1879,Treatment,0
11674,21759,Control,0
11675,20006,Treatment,1
11676,9172,Control,0
11677,1624,Control,0
11678,13970,Control,0
11679,12277,Control,0
11680,4060,Control,0
11681,18529,Treatment,0
11682,5799,Control,0
11683,8558,Treatment,0
11684,1418,Control,1
11685,24675,Control,0
11686,8422,Treatment,0
11687,13579,Treatment,0
11688,17120,Treatment,0
11689,15882,Treatment,0
11690,24428,Treatment,0
11691,8325,Control,0
11692,8665,Treatment,0
11693,5552,Control,1
11694,6026,Treatment,1
11695,14065,Control,1
11696,6250,Control,0
11697,11533,Treatment,0
11698,3515,Treatment,0
11699,21826,Treatment,0
11700,12220,Treatment,0
11701,1365,Control,0
11702,21552,Treatment,0
11703,13168,Treatment,0
11704,13388,Treatment,0
11705,24776,Treatment,0
11706,12403,Control,1
11707,24088,Control,0
11708,16235,Treatment,0
11709,6564,Control,0
11710,4652,Treatment,0
11711,11722,Treatment,0
11712,2458,Treatment,0
11713,16985,Treatment,0
11714,7251,Treatment,0
11715,11499,Treatment,0
11716,4715,Treatment,0
11717,24110,Control,0
11718,2316,Control,0
11719,7986,Treatment,0
11720,19563,Treatment,0
11721,7044,Treatment,0
11722,3833,Treatment,0
11723,24719,Treatment,0
11724,9779,Treatment,0
11725,413,Control,0
11726,7085,Treatment,0
11727,17669,Treatment,0
11728,8475,Treatment,0
11729,5754,Treatment,0
11730,2541,Control,0
11731,1590,Treatment,0
11732,7113,Treatment,0
11733,11188,Control,0
11734,545,Control,0
11735,21895,Treatment,1
11736,10426,Treatment,1
11737,7758,Control,0
11738,22435,Treatment,0
11739,7768,Treatment,0
11740,21058,Treatment,1
11741,12477,Control,1
11742,7343,Treatment,0
11743,21090,Treatment,1
11744,10650,Control,0
11745,16781,Control,0
11746,16326,Treatment,0
11747,11895,Treatment,0
11748,7998,Treatment,0
11749,5111,Control,0
11750,14219,Treatment,0
11751,15875,Control,0
11752,24751,Control,0
11753,17831,Control,0
11754,14723,Treatment,0
11755,23847,Treatment,0
11756,15710,Treatment,0
11757,19105,Control,0
11758,13045,Treatment,0
11759,2150,Treatment,1
11760,14381,Control,0
11761,17605,Treatment,0
11762,22220,Control,0
11763,3682,Control,0
11764,19012,Treatment,0
11765,2149,Treatment,0
11766,14903,Control,0
11767,13801,Control,0
11768,10795,Control,0
11769,21128,Treatment,0
11770,6005,Control,0
11771,20737,Treatment,0
11772,15684,Treatment,0
11773,10082,Control,0
11774,24708,Control,1
11775,18419,Treatment,0
11776,22297,Control,0
11777,4519,Control,0
11778,9709,Control,0
11779,16543,Treatment,0
11780,3818,Treatment,0
11781,13362,Control,0
11782,10334,Treatment,1
11783,9538,Control,0
11784,1020,Treatment,0
11785,16967,Treatment,0
11786,24783,Control,0
11787,18743,Treatment,0
11788,7881,Control,0
11789,3106,Control,0
11790,17481,Control,0
11791,6433,Treatment,0
11792,14799,Treatment,0
11793,12896,Treatment,0
11794,1076,Control,1
11795,14713,Control,0
11796,10051,Treatment,0
11797,16996,Control,1
11798,13395,Control,0
11799,6743,Treatment,0
11800,23192,Control,0
11801,5031,Control,0
11802,1944,Control,0
11803,2795,Control,0
11804,24306,Control,0
11805,21346,Treatment,0
11806,15570,Treatment,1
11807,640,Control,1
11808,14316,Treatment,0
11809,17869,Treatment,0
11810,2195,Treatment,1
11811,19778,Treatment,0
11812,10902,Control,1
11813,973,Treatment,0
11814,16859,Treatment,0
11815,12653,Control,0
11816,4583,Control,0
11817,4091,Treatment,0
11818,8495,Treatment,0
11819,18993,Control,1
11820,23363,Control,0
11821,4105,Treatment,0
11822,10750,Treatment,0
11823,792,Treatment,0
11824,15087,Control,0
11825,8493,Treatment,0
11826,3749,Treatment,0
11827,9268,Control,0
11828,12921,Treatment,0
11829,23752,Control,0
11830,5906,Control,0
11831,6084,Control,0
11832,1874,Treatment,0
11833,1925,Treatment,0
11834,3734,Treatment,0
11835,4260,Control,0
11836,11782,Treatment,0
11837,15227,Treatment,0
11838,22626,Control,1
11839,16353,Treatment,0
11840,2667,Control,0
11841,10006,Control,0
11842,13807,Control,0
11843,20742,Control,0
11844,11016,Treatment,0
11845,3930,Control,0
11846,8315,Treatment,1
11847,16243,Treatment,0
11848,16472,Control,0
11849,12893,Treatment,0
11850,13463,Treatment,0
11851,3992,Control,0
11852,5313,Treatment,0
11853,11294,Control,0
11854,17754,Control,0
11855,23605,Control,0
11856,23938,Treatment,0
11857,5982,Control,0
11858,3315,Control,0
11859,7433,Treatment,0
11860,5963,Control,0
11861,13100,Treatment,0
11862,21730,Treatment,0
11863,17796,Control,0
11864,11651,Treatment,0
11865,2624,Control,0
11866,7820,Control,0
11867,6809,Control,0
11868,9613,Treatment,0
11869,57,Treatment,0
11870,11234,Control,0
11871,21454,Treatment,1
11872,592,Treatment,0
11873,7529,Treatment,0
11874,1493,Treatment,0
11875,3898,Control,0
11876,23279,Control,0
11877,21324,Control,0
11878,9056,Control,0
11879,6384,Control,0
11880,3814,Control,0
11881,24714,Control,1
11882,724,Treatment,0
11883,7841,Treatment,0
11884,22738,Treatment,0
11885,19784,Control,0
11886,16816,Treatment,0
11887,8963,Control,0
11888,5592,Treatment,0
11889,14306,Treatment,0
11890,6141,Treatment,1
11891,13480,Control,0
11892,17368,Treatment,0
11893,18870,Treatment,0
11894,18601,Control,0
11895,4542,Control,1
11896,16321,Control,0
11897,22620,Treatment,0
11898,20931,Treatment,0
11899,12197,Treatment,0
11900,19774,Control,0
11901,10890,Control,1
11902,8611,Control,0
11903,4442,Treatment,0
11904,17040,Control,0
11905,21626,Control,0
11906,13531,Control,0
11907,22804,Treatment,0
11908,11527,Treatment,0
11909,23762,Treatment,0
11910,5240,Treatment,0
11911,4743,Treatment,0
11912,18847,Treatment,0
11913,14878,Treatment,0
11914,1714,Control,0
11915,23325,Treatment,0
11916,13797,Control,1
11917,13498,Control,0
11918,6403,Control,0
11919,3782,Control,0
11920,13748,Treatment,0
11921,8213,Treatment,0
11922,19639,Treatment,1
11923,13726,Control,1
11924,16013,Control,0
11925,2817,Treatment,0
11926,11494,Treatment,0
11927,17590,Treatment,0
11928,22098,Control,0
11929,12564,Control,0
11930,164,Control,1
11931,6323,Control,0
11932,22603,Control,0
11933,15314,Control,0
11934,5364,Treatment,0
11935,4048,Control,0
11936,11055,Control,0
11937,5590,Control,0
11938,1254,Control,0
11939,288,Control,0
11940,24368,Treatment,0
11941,22132,Treatment,1
11942,21308,Control,0
11943,18505,Control,0
11944,1601,Control,0
11945,13993,Control,1
11946,6114,Treatment,1
11947,23164,Treatment,0
11948,14462,Treatment,0
11949,8350,Treatment,0
11950,15534,Control,0
11951,19006,Control,0
11952,3194,Treatment,0
11953,20588,Treatment,0
11954,5474,Control,0
11955,21929,Control,0
11956,1145,Control,0
11957,11307,Treatment,0
11958,14303,Treatment,0
11959,4938,Treatment,0
11960,19570,Treatment,0
11961,3358,Treatment,0
11962,14564,Control,1
11963,23712,Control,0
11964,5246,Treatment,0
11965,11056,Treatment,0
11966,4896,Treatment,0
11967,17476,Treatment,1
11968,3803,Treatment,0
11969,19641,Control,0
11970,23745,Control,0
11971,12608,Treatment,0
11972,3034,Treatment,0
11973,12509,Control,0
11974,23523,Control,0
11975,20211,Treatment,0
11976,23819,Control,0
11977,15739,Control,0
11978,16937,Treatment,0
11979,4538,Control,0
11980,4948,Control,0
11981,396,Treatment,1
11982,22742,Control,1
11983,21091,Treatment,0
11984,12452,Treatment,0
11985,23104,Treatment,0
11986,11960,Treatment,0
11987,1845,Treatment,0
11988,9629,Treatment,0
11989,20416,Treatment,0
11990,10931,Control,0
11991,17889,Treatment,0
11992,22759,Control,0
11993,3379,Treatment,0
11994,13501,Control,0
11995,7826,Control,0
11996,15866,Treatment,0
11997,12780,Treatment,0
11998,15239,Control,0
11999,5322,Control,0
12000,5812,Treatment,0
12001,2521,Control,0
12002,21258,Control,0
12003,21561,Treatment,0
12004,17833,Treatment,1
12005,16678,Control,0
12006,21513,Treatment,0
12007,20250,Control,0
12008,18514,Control,0
12009,21853,Control,0
12010,1416,Control,0
12011,14800,Treatment,1
12012,22331,Control,0
12013,20979,Control,0
12014,14777,Control,0
12015,19486,Control,1
12016,6730,Treatment,0
12017,24610,Control,0
12018,7484,Treatment,0
12019,17572,Control,0
12020,13399,Treatment,0
12021,24576,Control,0
12022,13666,Control,0
12023,14809,Treatment,0
12024,18107,Control,0
12025,9211,Treatment,0
12026,15544,Control,0
12027,23203,Treatment,0
12028,1804,Control,0
12029,24778,Control,0
12030,10193,Control,0
12031,6421,Treatment,0
12032,4348,Control,0
12033,12527,Control,0
12034,13793,Treatment,0
12035,19121,Control,0
12036,5109,Treatment,0
12037,6891,Treatment,0
12038,12356,Treatment,0
12039,13517,Control,1
12040,21021,Control,0
12041,2252,Control,0
12042,12875,Treatment,0
12043,3551,Treatment,1
12044,94,Treatment,0
12045,2172,Control,0
12046,8996,Control,0
12047,386,Control,0
12048,16572,Treatment,0
12049,16871,Control,0
12050,15069,Treatment,0
12051,20367,Control,0
12052,6504,Control,0
12053,16351,Treatment,0
12054,12682,Treatment,1
12055,20323,Control,0
12056,744,Treatment,0
12057,778,Control,0
12058,1747,Control,0
12059,11632,Control,0
12060,1370,Control,0
12061,11906,Treatment,0
12062,22547,Control,0
12063,97,Control,0
12064,13338,Control,0
12065,19435,Control,0
12066,12044,Control,0
12067,95,Treatment,1
12068,2496,Control,0
12069,14697,Treatment,0
12070,5658,Control,0
12071,19493,Control,0
12072,19404,Treatment,0
12073,9353,Control,0
12074,23829,Control,0
12075,15624,Control,1
12076,8510,Control,0
12077,1035,Treatment,0
12078,6342,Control,0
12079,16533,Control,1
12080,7467,Treatment,0
12081,18690,Control,0
12082,2056,Control,0
12083,17795,Control,0
12084,12743,Treatment,0
12085,7023,Treatment,0
12086,20825,Treatment,0
12087,13430,Control,0
12088,10499,Control,0
12089,15721,Control,0
12090,12831,Control,0
12091,16081,Treatment,0
12092,23350,Control,0
12093,2733,Control,0
12094,11396,Control,0
12095,14659,Control,0
12096,12560,Control,0
12097,11127,Treatment,0
12098,22944,Control,0
12099,3437,Treatment,0
12100,21574,Treatment,0
12101,8295,Control,0
12102,13325,Control,0
12103,572,Control,0
12104,19084,Control,0
12105,22413,Treatment,0
12106,9974,Treatment,0
12107,15193,Control,1
12108,21864,Control,0
12109,8660,Treatment,0
12110,11458,Treatment,0
12111,8248,Treatment,1
12112,19644,Treatment,0
12113,23823,Treatment,0
12114,4572,Treatment,1
12115,20259,Treatment,0
12116,1430,Treatment,1
12117,3976,Control,0
12118,24287,Treatment,0
12119,17900,Control,0
12120,2695,Control,0
12121,18069,Treatment,0
12122,13442,Control,0
12123,916,Treatment,0
12124,723,Control,0
12125,8610,Treatment,0
12126,20463,Treatment,0
12127,704,Control,0
12128,408,Treatment,1
12129,10629,Treatment,0
12130,16539,Treatment,0
12131,20777,Treatment,0
12132,19944,Control,0
12133,9301,Control,0
12134,6587,Treatment,0
12135,21165,Treatment,0
12136,4450,Control,0
12137,22463,Control,0
12138,16289,Treatment,0
12139,19088,Treatment,0
12140,2393,Control,0
12141,3053,Control,0
12142,17161,Control,0
12143,24113,Treatment,0
12144,21981,Control,0
12145,3411,Treatment,0
12146,20289,Treatment,1
12147,1777,Treatment,0
12148,14536,Control,0
12149,5380,Control,0
12150,18013,Control,1
12151,6788,Treatment,0
12152,24360,Control,1
12153,5846,Control,1
12154,23119,Treatment,0
12155,2912,Treatment,0
12156,7729,Treatment,0
12157,5459,Treatment,0
12158,2059,Treatment,0
12159,3722,Control,0
12160,9797,Control,0
12161,20433,Control,1
12162,4629,Control,0
12163,16913,Treatment,0
12164,22851,Treatment,0
12165,14760,Control,0
12166,10653,Control,0
12167,20391,Treatment,0
12168,16994,Treatment,0
12169,22617,Control,0
12170,6902,Control,0
12171,989,Treatment,0
12172,22330,Control,0
12173,20789,Treatment,0
12174,10910,Control,0
12175,5873,Treatment,0
12176,2998,Treatment,0
12177,16212,Treatment,0
12178,10182,Treatment,1
12179,42,Treatment,0
12180,18044,Treatment,0
12181,15680,Control,0
12182,1956,Control,0
12183,1437,Treatment,0
12184,22589,Treatment,0
12185,6638,Control,0
12186,23504,Control,0
12187,13673,Control,0
12188,18832,Treatment,0
12189,14318,Control,1
12190,4579,Treatment,0
12191,13213,Treatment,0
12192,20915,Treatment,0
12193,10242,Control,0
12194,20474,Control,0
12195,5767,Control,0
12196,9556,Treatment,0
12197,23247,Treatment,0
12198,15009,Treatment,1
12199,16329,Control,0
12200,15397,Treatment,0
12201,22363,Treatment,0
12202,22460,Treatment,0
12203,24592,Control,1
12204,16740,Treatment,0
12205,3707,Treatment,0
12206,4954,Treatment,0
12207,8696,Treatment,0
12208,6042,Control,0
12209,11620,Treatment,0
12210,23251,Treatment,0
12211,24731,Treatment,0
12212,8301,Control,1
12213,12822,Control,0
12214,4108,Treatment,0
12215,14767,Control,0
12216,11228,Treatment,0
12217,11060,Control,0
12218,16712,Control,0
12219,22625,Control,0
12220,2825,Treatment,0
12221,11454,Control,0
12222,14033,Control,0
12223,11358,Control,0
12224,16878,Control,1
12225,6736,Control,0
12226,18598,Treatment,1
12227,7857,Control,1
12228,22671,Treatment,0
12229,11404,Control,0
12230,16942,Control,0
12231,2350,Control,0
12232,22974,Treatment,0
12233,6992,Control,0
12234,23239,Control,0
12235,1491,Treatment,1
12236,9213,Control,0
12237,16043,Treatment,0
12238,24505,Control,0
12239,21355,Control,0
12240,22516,Treatment,0
12241,20989,Control,1
12242,7201,Treatment,0
12243,23042,Treatment,0
12244,7001,Treatment,0
12245,23573,Treatment,0
12246,14000,Control,0
12247,7875,Control,0
12248,1724,Treatment,0
12249,4143,Treatment,0
12250,18181,Control,0
12251,930,Treatment,0
12252,10905,Control,0
12253,6675,Control,0
12254,16333,Treatment,0
12255,19374,Treatment,0
12256,563,Control,0
12257,15575,Treatment,1
12258,17474,Control,0
12259,19786,Control,0
12260,4688,Control,0
12261,10163,Control,0
12262,17882,Control,0
12263,24641,Treatment,0
12264,17634,Control,0
