user_id,signup_date,city,age,acquisition_channel,device_type,kyc_status
15776,2024-06-09,Bengaluru,37,Organic,Android,Pending
15777,2024-07-13,Pune,35,Meta,Android,Completed
15778,2025-05-30,Delhi,21,Meta,Android,Pending
15779,2024-12-10,Mumbai,20,Google,iOS,Completed
15780,2025-04-26,Hyderabad,59,Referral,Android,Completed
15781,2024-02-27,Hyderabad,54,Affiliate,Android,Completed
15782,2025-01-25,Hyderabad,19,Meta,iOS,Completed
15783,2024-11-30,Bengaluru,37,Referral,iOS,Completed
15784,2025-10-26,Chennai,56,Meta,Android,Pending
15785,2024-11-05,Delhi,47,Referral,iOS,Completed
15786,2024-03-16,Bengaluru,21,Meta,Android,Completed
15787,2025-05-23,Hyderabad,36,Google,iOS,Completed
15788,2024-04-19,Hyderabad,54,Meta,Android,Completed
15789,2025-10-25,Bengaluru,30,Google,iOS,Completed
15790,2024-10-06,Pune,41,Organic,Android,Completed
15791,2025-07-26,Hyderabad,31,Referral,Android,Completed
15792,2025-04-23,Pune,26,Meta,iOS,Completed
15793,2024-12-05,Chennai,54,Referral,Android,Completed
15794,2025-03-02,Bengaluru,27,Meta,iOS,Completed
15795,2024-05-13,Mumbai,42,Affiliate,iOS,Completed
15796,2024-02-24,Pune,32,Organic,iOS,Completed
15797,2025-07-13,Hyderabad,43,Organic,Android,Completed
15798,2025-11-30,Bengaluru,51,Meta,iOS,Pending
15799,2025-09-21,Bengaluru,41,Affiliate,iOS,Pending
15800,2024-08-10,Hyderabad,24,Meta,Android,Pending
15801,2024-09-18,Hyderabad,30,Meta,Android,Completed
15802,2024-09-19,Mumbai,28,Meta,iOS,Completed
15803,2025-05-27,Mumbai,46,Google,Android,Completed
15804,2025-03-31,Hyderabad,47,Meta,iOS,Completed
15805,2025-08-04,Delhi,24,Affiliate,Android,Pending
15806,2025-11-20,Bengaluru,43,Meta,Android,Pending
15807,2024-10-13,Bengaluru,37,Meta,Android,Completed
15808,2025-04-28,Mumbai,35,Referral,Android,Completed
15809,2024-12-31,Hyderabad,54,Referral,iOS,Completed
15810,2025-11-27,Mumbai,20,Google,iOS,Completed
15811,2024-09-15,Bengaluru,48,Meta,iOS,Completed
15812,2024-05-16,Pune,41,Meta,iOS,Completed
15813,2024-10-03,Chennai,28,Google,Android,Completed
15814,2025-03-27,Hyderabad,27,Meta,iOS,Completed
15815,2025-11-26,Mumbai,24,Organic,Android,Completed
15816,2025-08-28,Chennai,43,Meta,Android,Completed
15817,2024-01-14,Pune,45,Google,iOS,Completed
15818,2025-01-06,Chennai,29,Affiliate,iOS,Completed
15819,2024-04-26,Mumbai,34,Referral,Android,Completed
15820,2024-09-21,Delhi,59,Referral,iOS,Pending
15821,2025-11-20,Pune,47,Google,iOS,Completed
15822,2025-12-19,Bengaluru,42,Organic,iOS,Pending
15823,2024-04-22,Mumbai,23,Google,Android,Pending
15824,2024-04-12,Bengaluru,41,Meta,Android,Completed
15825,2025-05-23,Hyderabad,34,Meta,iOS,Completed
15826,2024-10-26,Delhi,53,Organic,iOS,Completed
15827,2024-11-11,Bengaluru,26,Google,iOS,Completed
15828,2025-09-29,Pune,59,Referral,Android,Completed
15829,2025-11-03,Hyderabad,57,Affiliate,iOS,Pending
15830,2025-10-19,Mumbai,50,Affiliate,Android,Completed
15831,2025-07-25,Pune,39,Meta,iOS,Completed
15832,2025-12-16,Chennai,42,Referral,iOS,Completed
15833,2025-06-09,Bengaluru,56,Referral,iOS,Completed
15834,2025-10-07,Chennai,54,Google,Android,Completed
15835,2025-01-29,Bengaluru,51,Google,Android,Completed
15836,2024-02-07,Pune,25,Organic,Android,Completed
15837,2025-08-19,Delhi,35,Organic,iOS,Completed
15838,2025-11-09,Mumbai,50,Google,iOS,Pending
15839,2024-08-15,Bengaluru,23,Google,iOS,Completed
15840,2024-11-08,Pune,46,Meta,iOS,Completed
15841,2025-02-21,Hyderabad,33,Affiliate,iOS,Completed
15842,2025-04-20,Hyderabad,41,Affiliate,iOS,Completed
15843,2025-05-07,Pune,56,Organic,iOS,Pending
15844,2024-10-14,Hyderabad,54,Meta,Android,Completed
15845,2025-09-15,Mumbai,33,Meta,iOS,Completed
15846,2025-08-16,Chennai,47,Affiliate,Android,Completed
15847,2025-11-18,Hyderabad,18,Meta,Android,Pending
15848,2025-02-24,Mumbai,48,Google,Android,Completed
15849,2024-02-26,Pune,23,Referral,iOS,Pending
15850,2025-09-09,Chennai,56,Organic,Android,Completed
15851,2024-02-28,Mumbai,30,Organic,iOS,Completed
15852,2024-05-21,Hyderabad,47,Referral,Android,Pending
15853,2024-07-27,Pune,45,Google,Android,Completed
15854,2024-05-15,Chennai,28,Google,iOS,Pending
15855,2025-06-12,Mumbai,53,Affiliate,Android,Completed
15856,2024-11-17,Pune,25,Google,Android,Completed
15857,2024-06-09,Bengaluru,55,Organic,Android,Completed
15858,2024-01-04,Hyderabad,39,Organic,iOS,Completed
15859,2024-06-06,Hyderabad,37,Affiliate,Android,Completed
15860,2025-05-20,Bengaluru,27,Meta,iOS,Completed
15861,2025-08-02,Chennai,18,Organic,Android,Completed
15862,2024-08-04,Mumbai,47,Google,Android,Pending
15863,2024-02-23,Pune,48,Google,Android,Completed
15864,2025-02-10,Pune,53,Affiliate,Android,Completed
15865,2025-07-25,Hyderabad,58,Meta,Android,Pending
15866,2024-02-21,Hyderabad,30,Affiliate,iOS,Completed
15867,2025-08-03,Bengaluru,41,Meta,iOS,Completed
15868,2024-05-04,Pune,56,Referral,Android,Completed
15869,2024-07-07,Chennai,41,Organic,Android,Pending
15870,2025-03-30,Delhi,49,Google,Android,Pending
15871,2024-02-07,Bengaluru,47,Meta,Android,Completed
15872,2024-08-11,Hyderabad,59,Organic,iOS,Completed
15873,2024-04-11,Pune,32,Google,Android,Completed
15874,2024-06-05,Pune,26,Referral,Android,Completed
15875,2025-07-18,Bengaluru,56,Referral,Android,Completed
15876,2024-06-16,Chennai,37,Organic,Android,Completed
15877,2024-02-01,Bengaluru,26,Google,iOS,Completed
15878,2024-06-05,Delhi,44,Meta,iOS,Pending
15879,2024-03-04,Delhi,53,Google,Android,Pending
15880,2025-03-30,Bengaluru,50,Organic,Android,Completed
15881,2025-12-11,Bengaluru,32,Organic,Android,Completed
15882,2024-05-02,Pune,56,Meta,iOS,Pending
15883,2025-06-16,Hyderabad,19,Google,iOS,Completed
15884,2024-09-21,Chennai,55,Meta,Android,Completed
15885,2024-02-22,Hyderabad,25,Referral,iOS,Completed
15886,2025-05-17,Delhi,27,Meta,iOS,Completed
15887,2024-06-02,Bengaluru,31,Meta,Android,Completed
15888,2025-01-09,Hyderabad,35,Referral,iOS,Completed
15889,2025-01-05,Chennai,20,Organic,iOS,Completed
15890,2025-03-12,Mumbai,48,Google,iOS,Completed
15891,2024-04-08,Delhi,23,Referral,Android,Completed
15892,2024-07-02,Delhi,23,Google,iOS,Completed
15893,2025-06-22,Pune,18,Affiliate,Android,Completed
15894,2025-11-11,Bengaluru,58,Meta,iOS,Completed
15895,2024-01-09,Bengaluru,20,Organic,Android,Completed
15896,2024-10-29,Mumbai,49,Referral,iOS,Completed
15897,2025-10-05,Bengaluru,44,Meta,iOS,Completed
15898,2024-07-28,Pune,52,Organic,Android,Completed
15899,2024-11-22,Mumbai,36,Google,iOS,Pending
15900,2025-10-22,Delhi,56,Affiliate,Android,Completed
15901,2025-12-08,Mumbai,37,Meta,Android,Completed
15902,2025-04-23,Chennai,25,Google,iOS,Completed
15903,2025-05-21,Hyderabad,55,Meta,iOS,Completed
15904,2025-03-24,Delhi,35,Organic,iOS,Completed
15905,2024-07-26,Chennai,18,Google,Android,Pending
15906,2025-10-09,Bengaluru,45,Meta,iOS,Completed
15907,2024-01-25,Chennai,31,Affiliate,Android,Completed
15908,2024-02-12,Delhi,52,Google,iOS,Completed
15909,2025-03-15,Delhi,24,Affiliate,Android,Completed
15910,2025-09-03,Bengaluru,48,Meta,Android,Pending
15911,2025-08-17,Bengaluru,52,Affiliate,iOS,Completed
15912,2025-05-09,Chennai,23,Organic,Android,Completed
15913,2024-10-01,Pune,42,Organic,iOS,Pending
15914,2024-09-19,Pune,45,Meta,Android,Completed
15915,2024-11-06,Mumbai,56,Referral,Android,Completed
15916,2024-07-06,Chennai,30,Google,iOS,Completed
15917,2024-11-01,Bengaluru,38,Organic,iOS,Completed
15918,2024-03-17,Chennai,35,Organic,Android,Completed
15919,2024-08-21,Hyderabad,33,Google,Android,Completed
15920,2025-11-17,Pune,59,Google,iOS,Pending
15921,2025-05-31,Bengaluru,45,Meta,iOS,Completed
15922,2024-04-13,Chennai,24,Referral,Android,Completed
15923,2024-07-27,Delhi,54,Organic,iOS,Completed
15924,2024-07-08,Hyderabad,22,Referral,iOS,Pending
15925,2024-07-24,Hyderabad,54,Affiliate,iOS,Completed
15926,2025-05-19,Chennai,35,Google,Android,Completed
15927,2025-10-15,Hyderabad,46,Google,iOS,Pending
15928,2025-06-02,Delhi,54,Affiliate,iOS,Pending
15929,2024-12-22,Delhi,54,Affiliate,Android,Completed
15930,2024-04-27,Bengaluru,24,Organic,iOS,Completed
15931,2024-04-14,Chennai,35,Affiliate,iOS,Completed
15932,2025-08-17,Chennai,21,Affiliate,Android,Completed
15933,2025-05-09,Hyderabad,45,Google,Android,Completed
15934,2025-01-07,Chennai,35,Affiliate,iOS,Pending
15935,2025-02-25,Mumbai,59,Organic,Android,Completed
15936,2025-09-11,Mumbai,44,Meta,Android,Pending
15937,2025-08-17,Pune,36,Referral,Android,Completed
15938,2024-03-04,Pune,24,Organic,Android,Completed
15939,2024-10-15,Pune,30,Affiliate,Android,Completed
15940,2024-02-01,Bengaluru,51,Affiliate,Android,Completed
15941,2024-10-07,Hyderabad,24,Google,Android,Completed
15942,2025-04-10,Chennai,53,Meta,Android,Completed
15943,2024-06-01,Bengaluru,43,Google,iOS,Completed
15944,2024-04-19,Pune,39,Organic,Android,Completed
15945,2024-12-24,Chennai,38,Affiliate,Android,Completed
15946,2025-01-18,Mumbai,19,Affiliate,iOS,Pending
15947,2025-06-05,Hyderabad,27,Meta,Android,Completed
15948,2024-01-11,Pune,39,Meta,iOS,Pending
15949,2024-06-30,Pune,38,Referral,Android,Completed
15950,2025-07-23,Chennai,26,Meta,Android,Completed
15951,2025-05-12,Pune,51,Referral,iOS,Completed
15952,2025-10-18,Chennai,36,Meta,iOS,Completed
15953,2025-08-17,Pune,34,Organic,Android,Completed
15954,2025-09-04,Pune,49,Affiliate,Android,Completed
15955,2025-01-07,Bengaluru,24,Meta,iOS,Completed
15956,2025-11-30,Hyderabad,20,Meta,Android,Completed
15957,2024-10-30,Delhi,31,Referral,Android,Completed
15958,2025-10-21,Delhi,18,Affiliate,Android,Completed
15959,2024-10-13,Mumbai,33,Meta,Android,Completed
15960,2024-11-20,Chennai,23,Organic,iOS,Completed
15961,2025-05-15,Pune,45,Organic,Android,Completed
15962,2024-10-17,Delhi,19,Referral,Android,Completed
15963,2024-04-17,Chennai,26,Meta,iOS,Pending
15964,2025-10-16,Mumbai,28,Meta,Android,Pending
15965,2024-11-26,Chennai,43,Affiliate,iOS,Completed
15966,2025-11-07,Bengaluru,34,Google,iOS,Completed
15967,2024-10-18,Pune,50,Referral,iOS,Pending
15968,2025-12-11,Delhi,50,Google,Android,Completed
15969,2025-03-16,Hyderabad,34,Referral,Android,Completed
15970,2025-07-14,Chennai,19,Organic,Android,Completed
15971,2025-07-05,Bengaluru,58,Google,iOS,Completed
15972,2024-05-27,Pune,32,Google,Android,Completed
15973,2025-08-18,Hyderabad,40,Organic,Android,Pending
15974,2025-11-20,Pune,57,Referral,Android,Completed
15975,2025-04-27,Hyderabad,45,Google,iOS,Completed
15976,2025-11-22,Mumbai,42,Google,Android,Completed
15977,2025-09-09,Hyderabad,32,Google,iOS,Completed
15978,2025-05-01,Hyderabad,52,Referral,Android,Completed
15979,2024-12-14,Pune,26,Meta,iOS,Completed
15980,2025-09-17,Hyderabad,38,Affiliate,iOS,Completed
15981,2024-05-15,Delhi,32,Meta,iOS,Completed
15982,2025-02-13,Mumbai,22,Referral,iOS,Completed
15983,2025-08-18,Mumbai,29,Affiliate,Android,Completed
15984,2025-11-20,Hyderabad,25,Affiliate,Android,Completed
15985,2024-07-13,Delhi,21,Referral,Android,Completed
15986,2024-03-09,Delhi,49,Meta,Android,Completed
15987,2024-08-31,Bengaluru,47,Affiliate,Android,Completed
15988,2025-09-22,Pune,54,Affiliate,iOS,Completed
15989,2025-01-17,Pune,19,Organic,Android,Completed
15990,2024-02-10,Mumbai,37,Referral,iOS,Completed
15991,2024-03-28,Bengaluru,45,Organic,Android,Completed
15992,2024-09-04,Pune,38,Google,iOS,Completed
15993,2024-09-07,Pune,19,Affiliate,Android,Completed
15994,2024-04-08,Pune,36,Referral,iOS,Completed
15995,2024-12-26,Hyderabad,23,Referral,iOS,Completed
15996,2024-12-15,Chennai,18,Referral,Android,Completed
15997,2024-05-25,Chennai,48,Organic,iOS,Completed
15998,2024-06-18,Mumbai,22,Referral,Android,Completed
15999,2025-04-30,Hyderabad,30,Organic,iOS,Completed
16000,2025-11-26,Mumbai,59,Google,Android,Completed
16001,2025-12-28,Chennai,57,Organic,Android,Completed
16002,2025-02-12,Pune,19,Meta,Android,Completed
16003,2024-01-29,Bengaluru,34,Affiliate,Android,Completed
16004,2025-10-17,Bengaluru,32,Affiliate,iOS,Completed
16005,2025-11-24,Mumbai,44,Organic,iOS,Completed
16006,2024-07-21,Bengaluru,47,Affiliate,Android,Completed
16007,2024-10-19,Bengaluru,21,Google,Android,Completed
16008,2024-01-19,Pune,35,Google,Android,Completed
16009,2025-08-07,Hyderabad,29,Google,Android,Pending
16010,2025-07-20,Chennai,59,Meta,iOS,Completed
16011,2024-01-16,Hyderabad,30,Organic,iOS,Completed
16012,2025-05-27,Chennai,19,Google,iOS,Completed
16013,2024-10-27,Chennai,44,Google,Android,Pending
16014,2025-02-02,Bengaluru,54,Referral,Android,Completed
16015,2024-06-08,Bengaluru,52,Affiliate,Android,Completed
16016,2025-08-18,Delhi,23,Organic,Android,Completed
16017,2024-10-22,Delhi,49,Meta,iOS,Completed
16018,2025-09-05,Pune,26,Affiliate,iOS,Completed
16019,2024-04-18,Mumbai,24,Affiliate,iOS,Pending
16020,2025-03-05,Mumbai,40,Meta,Android,Completed
16021,2024-08-14,Hyderabad,51,Referral,iOS,Completed
16022,2025-12-06,Mumbai,54,Google,iOS,Completed
16023,2025-02-10,Pune,43,Affiliate,iOS,Completed
16024,2025-06-09,Bengaluru,35,Organic,Android,Completed
16025,2024-03-03,Pune,42,Meta,iOS,Completed
16026,2025-05-09,Hyderabad,30,Meta,Android,Completed
16027,2024-03-14,Pune,23,Organic,Android,Pending
16028,2024-09-20,Mumbai,34,Meta,iOS,Completed
16029,2024-06-11,Pune,25,Affiliate,iOS,Completed
16030,2024-01-02,Pune,21,Referral,iOS,Completed
16031,2025-03-03,Delhi,49,Organic,Android,Pending
16032,2024-06-24,Mumbai,53,Meta,iOS,Completed
16033,2025-01-09,Mumbai,49,Referral,Android,Completed
16034,2025-07-11,Bengaluru,56,Meta,iOS,Completed
16035,2024-05-10,Hyderabad,38,Organic,iOS,Completed
16036,2025-06-02,Pune,46,Google,Android,Completed
16037,2024-08-04,Hyderabad,26,Meta,Android,Completed
16038,2024-08-29,Pune,36,Organic,iOS,Completed
16039,2025-02-25,Chennai,22,Meta,Android,Completed
16040,2025-04-01,Chennai,43,Google,Android,Completed
16041,2025-04-23,Chennai,36,Organic,Android,Completed
16042,2024-05-22,Pune,41,Google,Android,Completed
16043,2025-02-27,Pune,53,Organic,Android,Completed
16044,2024-07-11,Bengaluru,20,Referral,Android,Completed
16045,2024-07-21,Hyderabad,36,Organic,iOS,Completed
16046,2025-11-22,Delhi,34,Organic,Android,Completed
16047,2024-03-14,Pune,49,Google,Android,Pending
16048,2024-10-28,Mumbai,45,Referral,Android,Pending
16049,2024-11-16,Chennai,48,Meta,Android,Completed
16050,2024-06-27,Delhi,53,Organic,iOS,Completed
16051,2025-07-27,Pune,30,Google,iOS,Completed
16052,2024-12-21,Chennai,33,Organic,Android,Completed
16053,2025-06-09,Delhi,32,Meta,iOS,Completed
16054,2024-10-09,Pune,52,Google,Android,Completed
16055,2025-10-16,Mumbai,37,Affiliate,Android,Completed
16056,2025-06-16,Bengaluru,49,Google,Android,Completed
16057,2024-08-31,Hyderabad,28,Meta,Android,Completed
16058,2025-12-03,Delhi,57,Organic,iOS,Completed
16059,2025-09-23,Bengaluru,38,Meta,Android,Completed
16060,2025-03-07,Pune,59,Affiliate,Android,Completed
16061,2024-01-13,Bengaluru,36,Organic,iOS,Completed
16062,2025-03-07,Hyderabad,19,Google,Android,Completed
16063,2025-05-19,Mumbai,29,Google,Android,Completed
16064,2024-09-23,Mumbai,36,Meta,iOS,Completed
16065,2024-04-15,Mumbai,23,Meta,Android,Completed
16066,2025-02-16,Delhi,50,Affiliate,iOS,Completed
16067,2025-08-08,Chennai,32,Organic,Android,Completed
16068,2024-08-21,Mumbai,52,Google,iOS,Completed
16069,2024-11-29,Chennai,58,Meta,iOS,Completed
16070,2024-01-01,Delhi,21,Referral,iOS,Completed
16071,2025-05-28,Chennai,29,Organic,iOS,Completed
16072,2025-09-24,Delhi,43,Referral,Android,Completed
16073,2025-07-20,Delhi,54,Meta,Android,Completed
16074,2024-11-09,Hyderabad,55,Google,iOS,Completed
16075,2024-02-02,Chennai,26,Google,iOS,Pending
16076,2024-12-25,Delhi,27,Organic,iOS,Completed
16077,2025-11-17,Pune,26,Referral,Android,Completed
16078,2024-03-01,Hyderabad,32,Referral,Android,Completed
16079,2024-06-05,Mumbai,43,Affiliate,Android,Completed
16080,2025-09-03,Bengaluru,34,Google,iOS,Completed
16081,2025-02-18,Delhi,48,Google,Android,Completed
16082,2024-05-04,Bengaluru,34,Google,Android,Completed
16083,2024-01-18,Bengaluru,42,Organic,iOS,Completed
16084,2024-10-26,Delhi,41,Meta,Android,Pending
16085,2025-03-10,Mumbai,28,Organic,Android,Completed
16086,2025-09-05,Pune,20,Organic,Android,Pending
16087,2025-10-07,Chennai,27,Google,iOS,Completed
16088,2024-11-30,Chennai,50,Affiliate,iOS,Completed
16089,2024-11-04,Hyderabad,49,Affiliate,Android,Pending
16090,2025-11-10,Bengaluru,23,Affiliate,iOS,Completed
16091,2025-07-21,Pune,34,Affiliate,iOS,Completed
16092,2024-06-01,Delhi,52,Affiliate,Android,Completed
16093,2025-05-12,Delhi,51,Referral,Android,Completed
16094,2025-06-06,Hyderabad,18,Organic,iOS,Completed
16095,2024-06-19,Bengaluru,51,Affiliate,Android,Completed
16096,2025-12-14,Delhi,51,Affiliate,Android,Completed
16097,2024-08-04,Hyderabad,22,Meta,iOS,Completed
16098,2025-02-05,Chennai,32,Referral,iOS,Completed
16099,2024-12-26,Hyderabad,20,Google,Android,Completed
16100,2025-05-20,Pune,45,Meta,Android,Completed
16101,2025-10-20,Pune,54,Organic,iOS,Completed
16102,2024-10-14,Bengaluru,25,Referral,Android,Pending
16103,2024-10-07,Bengaluru,32,Meta,Android,Pending
16104,2025-07-02,Hyderabad,40,Referral,iOS,Completed
16105,2025-11-26,Chennai,21,Google,Android,Completed
16106,2025-10-25,Hyderabad,30,Meta,iOS,Completed
16107,2025-07-03,Mumbai,27,Organic,Android,Completed
16108,2025-05-28,Hyderabad,18,Meta,Android,Completed
16109,2025-07-15,Pune,46,Affiliate,iOS,Pending
16110,2025-11-14,Mumbai,48,Meta,iOS,Completed
16111,2024-01-08,Delhi,21,Affiliate,Android,Completed
16112,2025-03-05,Hyderabad,23,Organic,iOS,Completed
16113,2024-01-25,Delhi,20,Referral,Android,Pending
16114,2025-02-25,Bengaluru,57,Organic,Android,Completed
16115,2024-10-15,Chennai,41,Meta,Android,Completed
16116,2024-08-10,Chennai,40,Meta,Android,Completed
16117,2025-10-12,Hyderabad,21,Meta,iOS,Completed
16118,2025-06-02,Hyderabad,18,Meta,Android,Completed
16119,2025-02-18,Hyderabad,56,Referral,Android,Completed
16120,2025-10-05,Mumbai,57,Referral,iOS,Completed
16121,2024-03-12,Bengaluru,40,Organic,Android,Pending
16122,2025-04-16,Pune,23,Referral,iOS,Completed
16123,2024-04-24,Mumbai,19,Google,Android,Completed
16124,2024-06-19,Chennai,53,Meta,Android,Completed
16125,2024-05-15,Hyderabad,40,Affiliate,iOS,Pending
16126,2025-02-01,Hyderabad,31,Google,iOS,Completed
16127,2025-04-04,Bengaluru,18,Referral,Android,Completed
16128,2025-07-05,Pune,41,Referral,Android,Completed
16129,2024-11-17,Hyderabad,54,Meta,Android,Completed
16130,2025-11-16,Chennai,53,Google,Android,Completed
16131,2024-09-29,Chennai,48,Referral,iOS,Completed
16132,2024-04-24,Bengaluru,20,Affiliate,iOS,Completed
16133,2024-01-27,Pune,49,Affiliate,iOS,Completed
16134,2024-04-03,Hyderabad,46,Meta,Android,Pending
16135,2024-11-20,Mumbai,53,Organic,iOS,Completed
16136,2024-10-28,Hyderabad,24,Affiliate,iOS,Pending
16137,2025-09-15,Hyderabad,54,Referral,Android,Completed
16138,2024-04-01,Hyderabad,48,Organic,iOS,Completed
16139,2024-07-10,Mumbai,50,Referral,iOS,Completed
16140,2025-12-16,Pune,24,Referral,Android,Completed
16141,2024-01-21,Mumbai,53,Affiliate,iOS,Completed
16142,2024-11-05,Delhi,18,Meta,Android,Completed
16143,2024-05-24,Pune,27,Meta,Android,Completed
16144,2025-01-24,Bengaluru,24,Organic,Android,Completed
16145,2025-12-11,Delhi,27,Meta,Android,Completed
16146,2024-06-14,Delhi,44,Meta,Android,Completed
16147,2024-09-27,Chennai,56,Affiliate,Android,Pending
16148,2024-11-23,Chennai,59,Google,iOS,Completed
16149,2025-08-05,Chennai,22,Organic,iOS,Completed
16150,2025-12-19,Delhi,58,Google,Android,Completed
16151,2024-03-11,Delhi,22,Google,Android,Completed
16152,2024-12-22,Bengaluru,49,Meta,Android,Pending
16153,2025-07-03,Chennai,25,Referral,Android,Completed
16154,2024-01-07,Mumbai,52,Google,iOS,Completed
16155,2025-08-11,Delhi,32,Google,Android,Completed
16156,2024-06-26,Chennai,54,Google,iOS,Completed
16157,2025-01-13,Chennai,40,Affiliate,iOS,Completed
16158,2025-12-15,Bengaluru,40,Google,iOS,Completed
16159,2025-04-08,Chennai,36,Referral,Android,Completed
16160,2025-12-23,Delhi,27,Organic,iOS,Pending
16161,2025-03-16,Delhi,39,Organic,Android,Completed
16162,2024-06-02,Bengaluru,45,Google,iOS,Completed
16163,2025-05-20,Chennai,23,Meta,Android,Completed
16164,2025-03-25,Delhi,23,Google,Android,Completed
16165,2024-08-14,Bengaluru,35,Google,Android,Completed
16166,2024-02-26,Bengaluru,52,Meta,Android,Pending
16167,2025-04-18,Chennai,32,Google,Android,Completed
16168,2025-02-25,Bengaluru,35,Meta,iOS,Completed
16169,2025-07-18,Hyderabad,58,Organic,iOS,Completed
16170,2024-04-01,Chennai,29,Organic,iOS,Completed
16171,2025-01-28,Pune,33,Affiliate,Android,Completed
16172,2025-08-20,Bengaluru,53,Meta,Android,Completed
16173,2025-10-12,Mumbai,39,Google,iOS,Completed
16174,2025-11-16,Bengaluru,22,Organic,iOS,Completed
16175,2024-06-03,Pune,27,Referral,Android,Completed
16176,2024-05-06,Hyderabad,58,Google,iOS,Completed
16177,2025-02-24,Pune,52,Meta,iOS,Completed
16178,2024-12-03,Bengaluru,57,Referral,Android,Completed
16179,2024-06-20,Chennai,38,Organic,iOS,Completed
16180,2024-03-15,Bengaluru,43,Referral,iOS,Completed
16181,2024-04-14,Bengaluru,23,Affiliate,iOS,Completed
16182,2024-09-04,Delhi,47,Organic,iOS,Completed
16183,2025-06-23,Delhi,41,Affiliate,iOS,Pending
16184,2024-02-17,Delhi,19,Google,iOS,Completed
16185,2024-03-17,Bengaluru,53,Organic,iOS,Pending
16186,2024-07-12,Hyderabad,36,Meta,iOS,Pending
16187,2025-09-29,Delhi,59,Google,Android,Completed
16188,2025-12-23,Pune,55,Meta,iOS,Completed
16189,2024-11-17,Chennai,35,Organic,Android,Completed
16190,2024-02-02,Delhi,18,Referral,Android,Completed
16191,2024-01-09,Chennai,24,Google,iOS,Completed
16192,2025-09-19,Hyderabad,30,Referral,Android,Pending
16193,2024-11-20,Delhi,30,Google,iOS,Pending
16194,2024-02-26,Pune,32,Organic,iOS,Completed
16195,2025-08-31,Hyderabad,58,Google,iOS,Completed
16196,2025-01-21,Delhi,46,Referral,iOS,Pending
16197,2024-09-12,Hyderabad,26,Affiliate,iOS,Completed
16198,2024-11-26,Chennai,47,Affiliate,iOS,Completed
16199,2024-06-13,Chennai,20,Organic,iOS,Completed
16200,2025-11-11,Hyderabad,20,Affiliate,Android,Completed
16201,2025-07-29,Mumbai,45,Google,Android,Completed
16202,2024-05-25,Hyderabad,27,Organic,iOS,Completed
16203,2025-06-20,Delhi,36,Google,iOS,Completed
16204,2024-05-11,Pune,52,Affiliate,Android,Completed
16205,2024-11-26,Pune,34,Meta,iOS,Completed
16206,2025-06-30,Bengaluru,26,Organic,iOS,Completed
16207,2024-01-27,Pune,59,Referral,iOS,Completed
16208,2025-06-13,Pune,30,Google,Android,Completed
16209,2024-06-13,Pune,45,Organic,iOS,Completed
16210,2025-05-25,Delhi,24,Google,iOS,Completed
16211,2024-12-30,Mumbai,24,Referral,Android,Completed
16212,2024-01-20,Hyderabad,49,Google,iOS,Completed
16213,2025-07-10,Pune,55,Organic,iOS,Completed
16214,2024-07-08,Delhi,19,Google,iOS,Completed
16215,2025-11-26,Pune,58,Referral,Android,Completed
16216,2025-09-05,Mumbai,30,Organic,iOS,Pending
16217,2024-05-20,Pune,59,Meta,Android,Completed
16218,2025-03-14,Bengaluru,40,Referral,Android,Completed
16219,2024-09-21,Pune,50,Organic,iOS,Completed
16220,2025-03-15,Pune,18,Meta,iOS,Completed
16221,2025-02-10,Chennai,24,Referral,Android,Pending
16222,2024-08-04,Hyderabad,58,Referral,iOS,Pending
16223,2025-04-20,Delhi,24,Organic,iOS,Completed
16224,2024-07-08,Pune,54,Meta,Android,Completed
16225,2025-10-24,Bengaluru,22,Affiliate,iOS,Completed
16226,2025-11-21,Mumbai,45,Google,Android,Completed
16227,2024-05-01,Bengaluru,33,Organic,Android,Completed
16228,2025-06-15,Mumbai,36,Meta,iOS,Completed
16229,2025-11-09,Hyderabad,47,Meta,Android,Completed
16230,2024-04-02,Delhi,24,Referral,Android,Completed
16231,2025-06-23,Delhi,32,Referral,Android,Completed
16232,2025-11-15,Mumbai,41,Organic,Android,Completed
16233,2024-06-13,Delhi,33,Referral,iOS,Completed
16234,2025-03-01,Delhi,28,Affiliate,iOS,Completed
16235,2025-08-05,Mumbai,19,Organic,Android,Completed
16236,2024-08-31,Pune,44,Meta,Android,Completed
16237,2024-06-22,Pune,20,Google,iOS,Completed
16238,2024-10-16,Pune,24,Referral,iOS,Pending
16239,2024-09-01,Bengaluru,27,Meta,iOS,Completed
16240,2025-06-13,Delhi,48,Meta,Android,Completed
16241,2024-09-27,Chennai,23,Organic,iOS,Completed
16242,2024-10-01,Delhi,31,Referral,Android,Completed
16243,2025-11-20,Mumbai,21,Referral,iOS,Completed
16244,2025-02-26,Hyderabad,39,Referral,Android,Pending
16245,2025-11-09,Bengaluru,25,Organic,iOS,Completed
16246,2025-06-02,Hyderabad,24,Referral,iOS,Completed
16247,2025-10-08,Delhi,31,Google,iOS,Completed
16248,2024-05-22,Chennai,28,Organic,Android,Completed
16249,2025-11-15,Chennai,20,Google,iOS,Completed
16250,2025-11-20,Hyderabad,36,Organic,Android,Completed
16251,2024-01-30,Hyderabad,39,Google,Android,Completed
16252,2024-09-17,Bengaluru,37,Google,iOS,Completed
